Gender,Ever_Married,Age,Graduated,Profession,Work_Experience,Spending_Score,Family_Size,Var_1,RowNum,Segmentation
70,70,18,70,-70,-20,-70,-70,-70,3667,C
-70,70,-34,70,17,-60,0,-35,70,3668,B
-70,70,-20,70,-52,-60,70,-17,46,3669,B
-70,70,-14,70,-52,-70,70,-17,46,3670,C
-70,-70,-4,70,-70,-70,-70,-35,46,3671,B
-70,-70,-20,70,17,-70,-70,-70,46,3672,A
70,70,-20,70,-70,-70,0,-52,46,3673,C
70,-70,-32,70,-17,-60,-70,-70,46,3674,A
70,70,18,-70,-70,-70,0,0,46,3675,C
70,70,-32,70,-17,-20,0,-52,-70,3676,B
-70,70,0,-70,-70,10,0,-35,46,3677,B
70,70,-54,70,70,-10,70,35,-46,3678,D
-70,70,-24,70,-17,-70,0,-17,46,3679,B
-70,70,24,70,-70,-50,-70,-70,46,3680,C
70,70,-32,-70,17,-70,0,0,-46,3681,B
70,70,-22,-70,-70,-60,70,-17,46,3682,B
70,-70,-30,70,-70,-60,-70,-52,46,3683,C
70,-70,0,-70,35,-60,-70,-70,46,3684,D
-70,-70,-40,-70,-52,-20,-70,-52,46,3685,A
-70,70,-6,70,-35,-70,0,52,46,3686,C
70,-70,-54,-70,17,-70,-70,-52,46,3687,D
70,70,0,70,-52,-70,70,-17,46,3688,C
70,70,-24,70,-70,-70,0,-52,0,3689,C
-70,70,-10,70,-52,-70,70,-35,-46,3690,C
-70,70,4,-70,-52,-70,70,-17,46,3691,B
70,-70,24,70,-70,-70,-70,-70,46,3692,D
-70,70,-36,-70,-17,10,0,-17,46,3693,A
70,70,-4,70,-70,-40,-70,-52,-70,3694,B
70,-70,-46,-70,70,10,-70,-35,70,3695,D
-70,-70,-46,-70,-52,-60,-70,-17,70,3696,D
70,-70,-6,70,-70,20,-70,-70,46,3697,B
-70,-70,-68,-70,70,-70,-70,0,46,3698,D
70,-70,-62,-70,-35,-70,-70,-52,70,3699,D
70,70,-12,70,17,-70,-70,-17,46,3700,B
-70,-70,-42,-70,-35,50,-70,-17,46,3701,D
-70,70,-40,-70,70,40,70,-52,46,3702,D
70,-70,-50,-70,70,-60,-70,-17,46,3703,B
70,70,-6,70,70,-60,70,17,-23,3704,C
-70,-70,0,70,-70,-60,-70,-70,46,3705,B
70,70,-8,70,-70,-60,-70,-52,-70,3706,A
-70,70,36,70,35,-60,-70,-70,46,3707,D
-70,70,12,70,-52,-70,70,-35,46,3708,B
-70,-70,-10,70,-70,-30,-70,-70,46,3709,C
70,-70,-42,-70,70,-60,-70,-17,46,3710,D
-70,-70,-10,70,-17,-60,-70,-52,-70,3711,A
70,-70,-40,70,-17,-70,-70,-70,0,3712,B
70,70,-54,-70,17,0,-70,-52,46,3713,A
70,70,-30,70,-70,-60,0,-17,-70,3714,C
70,70,4,70,-70,-70,-70,-70,70,3715,C
70,70,-20,70,17,-70,70,-17,-70,3716,A
70,70,-4,70,-70,-70,0,-52,-46,3717,C
-70,-70,-50,70,-70,-60,-70,-35,70,3718,D
-70,-70,-66,-70,70,-60,-70,-52,46,3719,D
70,70,-30,-70,-70,-70,-70,-35,46,3720,C
70,70,-50,-70,17,-60,0,-52,70,3721,A
-70,-70,-28,70,-70,-60,-70,-70,46,3722,B
-70,70,70,70,0,-60,70,-52,46,3723,C
70,70,54,70,35,-70,0,-52,46,3724,A
-70,-70,-40,70,-17,-60,-70,-17,-46,3725,D
-70,70,-42,70,-70,-20,0,-52,-70,3726,A
70,70,-24,70,-70,-60,0,-35,46,3727,B
-70,70,-20,70,-70,20,0,-52,-46,3728,C
70,70,28,-70,-35,10,0,-52,46,3729,C
70,70,8,70,-70,0,-70,-52,46,3730,C
-70,70,-4,70,-17,-60,0,0,46,3731,B
-70,70,-12,70,-70,-70,-70,-52,46,3732,C
70,70,2,70,52,60,0,-35,-23,3733,B
70,-70,-28,70,-70,20,-70,-70,46,3734,A
70,-70,-40,70,70,-60,-70,0,-46,3735,B
70,70,16,70,-70,20,-70,-70,46,3736,B
-70,70,-4,-70,-52,-70,70,-17,0,3737,B
-70,-70,-48,70,-17,10,-70,-35,46,3738,D
-70,-70,-24,-70,17,20,-70,35,70,3739,C
-70,-70,-22,70,70,20,-70,-70,-70,3740,D
70,70,12,70,-70,-70,0,-17,46,3741,C
-70,-70,-56,70,-17,20,-70,-70,-46,3742,A
70,70,6,70,-35,-60,0,-17,46,3743,C
70,70,-26,70,17,10,0,-17,70,3744,D
-70,70,-36,-70,-35,20,-70,-52,46,3745,B
70,70,-44,70,17,-60,-70,-52,46,3746,A
70,70,48,-70,35,-60,-70,-70,-23,3747,A
70,-70,-24,70,-70,20,-70,-70,46,3748,B
-70,70,6,70,-70,-70,0,-35,-46,3749,D
70,70,-24,70,0,20,-70,-35,46,3750,B
-70,70,-8,70,-70,-60,-70,-52,46,3751,C
-70,-70,-26,-70,17,-60,-70,-52,46,3752,A
-70,70,70,70,35,-70,-70,-52,46,3753,B
70,70,-30,-70,-17,-40,0,-35,46,3754,B
70,70,8,70,-35,-20,0,-35,-46,3755,D
70,70,-14,70,-70,-70,0,-52,23,3756,C
-70,70,-28,70,-17,-10,0,-52,46,3757,C
70,70,8,70,17,-60,0,-17,46,3758,B
70,70,-30,70,-70,10,0,-52,46,3759,B
-70,70,-50,-70,-70,-60,0,-52,-70,3760,A
70,70,-36,70,-70,0,70,-17,0,3761,B
70,70,32,70,35,-60,70,-52,46,3762,C
-70,70,-46,-70,-52,-30,70,-17,-70,3763,D
-70,70,18,70,-17,-70,0,-17,46,3764,B
-70,70,-52,70,70,-30,70,-35,46,3765,B
70,-70,-20,70,-70,-60,-70,-70,-70,3766,A
-70,70,30,-70,-52,-70,70,-17,-70,3767,B
-70,70,36,70,0,-70,-70,-70,46,3768,A
-70,70,-54,70,-52,-70,-70,-35,46,3769,D
70,-70,0,70,-70,20,-70,-70,46,3770,B
70,-70,-50,-70,-70,-60,-70,0,23,3771,A
-70,70,-30,-70,-70,10,70,0,46,3772,A
70,70,-52,-70,52,20,0,-52,46,3773,A
-70,-70,-70,-70,70,-20,-70,-17,-46,3774,D
-70,70,10,70,-17,-60,-70,-35,46,3775,B
-70,-70,-62,-70,70,-60,-70,-35,23,3776,D
-70,-70,-42,70,-35,-70,-70,-17,-46,3777,D
70,70,-36,70,-70,-70,-70,-52,46,3778,B
-70,70,-4,70,-70,-20,0,-17,46,3779,C
70,-70,-62,-70,70,10,-70,17,46,3780,D
-70,-70,-42,-70,-17,-60,-70,-35,0,3781,D
70,70,-34,70,-35,0,0,-52,46,3782,C
-70,-70,-70,-70,70,-70,-70,-17,70,3783,D
70,-70,-44,70,70,-30,-70,-35,46,3784,B
-70,70,0,70,-70,-70,70,35,70,3785,D
70,-70,-22,70,17,10,-70,-35,70,3786,A
-70,-70,-46,70,-70,0,-70,-35,46,3787,D
-70,70,-14,70,-17,-60,-70,-52,-70,3788,C
-70,70,-4,70,17,-60,-70,-52,46,3789,B
70,-70,-42,-70,17,-60,-70,70,70,3790,D
70,-70,-14,70,-70,-20,-70,-70,-46,3791,B
70,-70,-16,70,-70,-40,-70,-70,46,3792,A
-70,70,-6,70,-52,-60,0,-35,46,3793,B
70,70,-34,-70,17,-60,-70,-35,70,3794,A
70,-70,-26,70,-70,10,-70,-70,46,3795,B
-70,70,-20,-70,-70,-60,70,70,70,3796,B
-70,-70,-68,-70,70,10,-70,0,70,3797,D
-70,70,-22,-70,-17,-10,0,-52,-46,3798,A
-70,-70,-48,70,70,-60,-70,-70,-46,3799,D
70,70,-32,70,-35,20,0,-52,46,3800,C
70,-70,-30,-70,-70,70,-70,-70,46,3801,A
70,70,50,70,35,-70,-70,-70,-70,3802,A
-70,-70,-56,-70,-17,-50,-70,35,46,3803,D
70,-70,-48,-70,0,-60,-70,0,-70,3804,D
70,-70,-40,70,52,-60,-70,-70,-70,3805,A
-70,-70,-54,-70,-35,-60,-70,-17,46,3806,D
70,70,-30,70,-70,20,0,-52,46,3807,C
70,-70,12,70,-70,-60,-70,-35,46,3808,C
70,-70,-40,-70,17,-70,-70,35,70,3809,A
70,70,34,70,35,-60,-70,-70,-70,3810,A
70,70,12,70,-70,-70,0,-52,70,3811,B
70,70,-44,70,-70,-70,0,-52,70,3812,A
70,-70,-54,70,70,10,-70,-70,46,3813,D
70,70,-22,70,17,-60,-70,-70,46,3814,B
70,-70,-36,-70,-70,60,-70,-70,46,3815,A
70,-70,-66,-70,70,-60,-70,-35,46,3816,D
-70,-70,-56,70,70,-30,-70,0,70,3817,D
70,-70,-60,-70,-17,-70,-70,-52,-46,3818,D
-70,70,0,70,-70,-70,0,0,46,3819,C
70,-70,-36,70,-35,-60,-70,-70,-70,3820,B
-70,70,12,70,-52,-20,70,-35,46,3821,C
-70,-70,-70,-70,0,-50,-70,-52,-70,3822,D
-70,70,-30,70,-35,-70,70,-17,0,3823,A
-70,-70,-28,70,-70,10,-70,-52,-70,3824,A
70,-70,-16,-70,0,-60,-70,-70,46,3825,D
-70,-70,-50,70,70,-70,-70,-17,46,3826,D
-70,70,22,70,35,-70,70,-52,46,3827,B
70,-70,-24,70,-70,-70,-70,-70,0,3828,C
-70,70,-10,-70,-17,-60,0,-35,46,3829,B
70,70,-2,70,17,0,70,-17,46,3830,C
70,-70,-46,70,70,-70,-70,-17,70,3831,C
70,70,46,-70,35,-60,-70,-70,46,3832,A
70,-70,-32,-70,-70,-30,-70,-70,46,3833,A
70,-70,22,70,35,-70,-70,0,46,3834,A
-70,70,14,70,-70,-70,0,-52,46,3835,C
70,-70,-42,-70,70,-50,-70,0,23,3836,C
-70,70,-8,70,-70,-70,-70,-35,-70,3837,C
70,-70,-44,-70,70,-70,-70,0,-46,3838,D
-70,70,-16,70,-35,-10,0,-52,46,3839,C
-70,70,-28,70,-17,20,70,-35,46,3840,D
-70,-70,-66,-70,70,-60,-70,0,46,3841,D
70,70,62,70,35,-70,-70,0,46,3842,C
-70,70,-8,70,-17,-60,-70,-52,46,3843,A
-70,70,-32,70,-70,-70,70,-17,46,3844,B
-70,70,16,-70,-70,-70,0,-35,46,3845,C
70,-70,-60,-70,0,-50,-70,17,-70,3846,D
-70,-70,-40,70,-70,-70,-70,-70,46,3847,D
-70,70,-50,-70,17,-10,0,-52,70,3848,A
70,-70,66,-70,35,-60,-70,-52,46,3849,A
70,70,-16,70,-70,-40,0,-52,46,3850,A
70,-70,-64,-70,70,-60,-70,-17,70,3851,D
70,-70,-4,70,-70,-70,-70,-70,-70,3852,A
70,70,-32,70,-35,20,0,-17,-46,3853,C
70,-70,24,-70,-17,-50,-70,-35,46,3854,D
-70,70,-22,70,-17,-60,-70,-52,46,3855,D
-70,70,-16,-70,-35,-60,0,-35,46,3856,B
-70,-70,-12,70,-35,-60,-70,-70,46,3857,B
70,70,-30,70,17,10,-70,-35,46,3858,A
70,70,-4,70,-17,0,0,-52,46,3859,A
-70,70,-42,-70,-17,-60,0,-52,46,3860,B
70,70,-16,70,-70,20,-70,-70,0,3861,C
70,-70,-42,-70,70,-70,-70,-17,46,3862,C
-70,-70,10,70,-17,-60,-70,-70,46,3863,C
-70,70,26,70,35,-70,-70,-52,46,3864,C
70,-70,38,70,-70,-70,-70,-70,46,3865,C
-70,70,62,-70,35,-70,-70,-70,70,3866,D
70,-70,-26,70,-70,-70,-70,-70,46,3867,B
-70,70,-24,70,17,20,0,-52,-46,3868,A
-70,70,-14,70,-35,-70,-70,-35,-70,3869,D
70,70,-30,70,-70,0,0,-35,70,3870,B
70,-70,-20,70,-70,20,-70,-52,46,3871,B
70,70,-10,70,-70,-60,70,-17,46,3872,C
70,70,68,70,35,-70,70,-35,46,3873,B
-70,70,24,-70,-17,-60,70,-52,46,3874,A
70,70,38,-70,35,-60,-70,-52,46,3875,B
-70,70,-8,70,-70,20,0,-52,46,3876,C
70,70,-28,-70,-35,-70,0,-17,70,3877,C
-70,70,-2,70,-70,-30,0,-52,46,3878,B
-70,-70,-46,70,-70,10,-70,-70,46,3879,A
-70,70,14,70,-70,-40,0,-52,46,3880,C
-70,-70,-40,70,70,-70,-70,35,70,3881,A
-70,70,28,70,-70,-70,-70,-70,46,3882,C
-70,70,-28,70,-52,-70,70,-35,-46,3883,B
70,70,-34,-70,-17,-60,0,-52,70,3884,A
-70,70,44,70,35,-60,70,-52,46,3885,C
-70,70,30,-70,-70,-50,-70,-52,46,3886,A
-70,70,50,-70,-17,-70,-70,-70,46,3887,B
70,70,-28,70,70,20,70,-35,46,3888,A
-70,-70,-60,-70,-35,-70,-70,0,46,3889,B
-70,70,34,-70,35,-60,-70,-52,70,3890,D
-70,70,-10,70,-70,-70,0,-35,46,3891,A
70,70,-32,-70,-70,-60,-70,-35,46,3892,B
70,-70,-56,70,17,-70,-70,35,70,3893,C
-70,-70,-54,70,70,-70,-70,-17,46,3894,D
-70,-70,-60,-70,70,-10,-70,-35,46,3895,D
70,70,60,70,35,-50,-70,-70,46,3896,B
-70,70,6,-70,-17,-70,-70,-70,46,3897,A
-70,70,34,70,35,-60,-70,-52,46,3898,A
-70,70,-10,70,-70,-60,-70,-35,-70,3899,C
70,70,-28,70,-70,0,0,-35,46,3900,B
70,70,12,70,17,-60,70,-17,-70,3901,B
70,-70,-20,70,52,70,-70,-70,46,3902,D
-70,70,-14,-70,-17,-60,70,-35,46,3903,B
70,70,16,70,-17,-60,-70,-70,46,3904,A
-70,-70,6,70,-35,-70,-70,-70,-70,3905,A
-70,70,12,70,-17,0,0,-17,-46,3906,B
70,70,8,70,-70,-10,-70,-70,46,3907,C
-70,70,-2,-70,-17,-70,0,-17,-23,3908,B
70,70,-46,-70,52,20,-70,-35,-70,3909,B
-70,70,-2,70,-17,-60,0,-35,70,3910,B
-70,70,-44,70,-70,-70,0,-52,46,3911,A
-70,70,16,70,-70,-50,0,-17,46,3912,B
-70,70,-30,70,70,-60,70,-17,-70,3913,D
-70,70,12,70,-70,-40,70,-35,46,3914,B
-70,70,-12,70,-70,-60,0,17,-46,3915,C
-70,-70,0,70,-70,-40,-70,-70,46,3916,B
-70,70,-16,-70,-52,30,70,-35,46,3917,C
-70,70,8,70,-70,0,-70,-70,-70,3918,B
-70,70,-30,70,-70,-60,0,-35,46,3919,C
-70,-70,32,-70,-17,-70,-70,-70,46,3920,B
70,70,-2,-70,17,-60,70,-52,46,3921,A
-70,70,-10,-70,-17,-20,0,-52,-46,3922,C
-70,70,16,70,-70,-60,-70,-70,46,3923,A
70,-70,-20,70,70,-70,-70,17,-70,3924,A
-70,70,-42,70,-35,-70,-70,-35,46,3925,D
70,70,-20,70,70,20,-70,-52,46,3926,C
-70,70,-36,-70,-35,-20,-70,-17,70,3927,A
70,70,28,-70,35,-70,-70,-70,70,3928,D
70,70,-34,70,-70,-70,0,-35,-46,3929,C
-70,70,-12,70,-70,-70,0,-17,46,3930,A
-70,70,-32,70,-70,20,70,-52,46,3931,C
70,70,-26,70,-70,-50,-70,-70,46,3932,B
70,70,-26,70,52,-50,0,-52,-70,3933,C
-70,-70,-54,-70,-17,-60,-70,-52,46,3934,A
70,70,4,70,0,-70,0,-52,46,3935,C
-70,70,-36,70,-70,-60,70,-52,46,3936,A
-70,70,4,-70,-17,-60,0,-35,46,3937,C
-70,70,-12,70,70,-60,-70,-52,70,3938,D
-70,70,68,70,35,-70,70,-52,70,3939,A
70,-70,-44,-70,70,-60,-70,0,46,3940,C
-70,70,-6,70,-17,-70,0,-52,-70,3941,C
-70,70,-20,-70,-17,-70,0,-35,-70,3942,A
-70,-70,-70,-70,70,-60,-70,-35,70,3943,D
-70,70,68,70,35,-60,-70,-70,46,3944,A
70,70,-16,70,-70,-40,-70,-35,46,3945,C
70,-70,-50,-70,17,-70,-70,-70,70,3946,A
-70,70,6,70,-70,-70,-70,-70,46,3947,C
-70,70,62,70,-52,-70,70,-52,46,3948,C
70,-70,-36,-70,-17,-70,-70,-70,46,3949,A
70,-70,-26,-70,17,-70,-70,-35,-70,3950,A
-70,70,-30,70,-70,-10,-70,-70,0,3951,D
70,-70,-70,-70,70,-10,-70,-35,46,3952,D
-70,-70,-44,70,-35,10,-70,-70,46,3953,D
70,70,-10,70,-70,-30,0,-35,46,3954,C
-70,-70,-44,-70,-35,-70,-70,-52,70,3955,A
-70,70,-14,-70,-17,-60,0,-17,-70,3956,C
70,-70,-44,-70,17,-70,-70,-52,46,3957,D
-70,-70,-44,70,70,-40,-70,-17,23,3958,D
70,-70,-42,70,52,-20,-70,-70,46,3959,D
70,-70,54,70,35,-60,-70,-70,-70,3960,B
-70,70,24,70,35,-60,70,-52,46,3961,C
70,-70,-62,-70,-35,-40,-70,-52,70,3962,B
-70,70,-4,70,-17,-70,-70,-52,46,3963,A
70,-70,-40,70,17,-70,-70,17,46,3964,D
70,-70,-48,70,17,30,-70,-70,46,3965,D
70,70,-24,70,-70,0,70,-52,46,3966,C
70,-70,-10,70,35,-30,-70,-70,46,3967,A
-70,70,48,-70,-52,-70,70,-52,46,3968,B
-70,70,-14,70,-70,-70,0,-52,46,3969,B
-70,70,0,70,-17,-30,-70,-52,-46,3970,A
-70,70,-12,70,-70,-50,-70,-70,46,3971,D
70,70,-26,-70,52,-10,-70,-70,46,3972,D
70,70,-44,-70,17,-60,70,-17,70,3973,A
-70,70,-12,70,-70,-60,-70,-52,46,3974,B
70,-70,-20,-70,17,-70,-70,-70,46,3975,A
-70,70,54,70,-17,-60,-70,-70,46,3976,B
-70,70,16,70,-52,-60,70,-17,46,3977,C
-70,70,-4,70,-70,-70,0,-52,46,3978,C
-70,-70,-22,70,-35,20,-70,-70,46,3979,B
70,-70,-40,-70,-35,-70,-70,-17,46,3980,A
70,70,10,70,-70,-70,0,-52,46,3981,C
-70,70,-34,70,70,10,70,-52,46,3982,D
-70,70,2,70,-52,-50,70,-35,46,3983,C
70,-70,-28,70,-70,-60,-70,-35,46,3984,A
70,-70,-28,70,17,-70,-70,-17,46,3985,C
70,-70,-42,-70,52,-60,-70,-70,46,3986,A
-70,70,-36,70,70,-20,70,-17,46,3987,C
-70,70,-26,70,-70,-70,0,-17,46,3988,B
-70,70,12,70,-17,-60,-70,-35,46,3989,A
70,-70,-32,70,-70,20,-70,-17,46,3990,A
70,70,-36,70,17,-60,0,-52,46,3991,A
70,70,-50,70,-70,10,-70,-17,46,3992,A
-70,70,62,-70,-52,-60,70,-52,46,3993,D
-70,70,48,70,35,-70,-70,-52,46,3994,C
70,70,-4,70,-70,-10,70,-52,70,3995,B
70,-70,-40,-70,70,-70,-70,0,23,3996,D
-70,70,-48,70,70,-70,-70,-52,46,3997,D
-70,70,38,70,-52,-70,70,-52,46,3998,C
70,-70,-40,-70,-17,10,-70,0,70,3999,D
-70,70,4,70,-52,-70,70,-70,46,4000,B
70,70,22,-70,17,-60,0,-35,46,4001,A
70,70,-24,70,-70,40,0,-52,46,4002,B
-70,70,8,70,-70,-60,0,-52,46,4003,C
70,-70,-34,70,17,20,-70,0,46,4004,D
-70,-70,-34,70,-70,20,-70,-70,46,4005,D
-70,-70,-60,-70,-35,-30,-70,-35,46,4006,C
70,70,28,-70,-70,-10,0,-35,46,4007,C
70,70,-52,70,17,-30,-70,-52,-70,4008,B
70,70,-22,-70,0,-70,0,-52,46,4009,A
-70,70,-48,-70,-35,-70,-70,-52,70,4010,A
70,-70,-44,70,-35,-60,-70,-35,46,4011,B
70,-70,-16,70,52,40,-70,-70,46,4012,B
70,-70,2,70,-70,-70,-70,-70,46,4013,B
70,-70,-20,70,17,10,-70,-52,70,4014,A
-70,-70,-46,70,70,-60,-70,-70,46,4015,D
-70,-70,-42,-70,-35,-20,-70,-70,0,4016,D
70,-70,-52,70,-70,20,-70,0,46,4017,B
-70,-70,-44,-70,-17,-60,-70,-17,-46,4018,D
-70,70,-44,-70,-52,-60,70,-35,46,4019,A
-70,70,32,70,-17,-70,-70,-70,46,4020,A
70,70,-2,70,17,-70,-70,-35,-70,4021,B
70,-70,-50,70,70,20,-70,-35,46,4022,D
-70,70,-22,70,-17,20,-70,0,46,4023,D
-70,-70,-48,-70,-35,-70,-70,-35,-70,4024,C
70,70,14,70,-70,-70,0,-17,46,4025,C
-70,70,-28,70,-52,-40,70,-35,46,4026,B
70,70,40,-70,35,-70,70,-52,46,4027,A
70,70,-12,70,-17,-40,0,-52,46,4028,B
-70,-70,-30,70,-70,20,-70,-70,46,4029,A
70,-70,-26,70,70,-60,-70,-70,-46,4030,D
-70,70,-10,70,-52,-70,-70,-52,46,4031,A
-70,-70,18,70,-35,-60,-70,-70,46,4032,D
-70,70,8,-70,-70,-70,70,-35,46,4033,D
70,70,-4,70,17,-60,70,-35,46,4034,C
70,70,-30,70,-70,-10,-70,-52,-70,4035,B
70,-70,-54,-70,-17,-10,-70,52,70,4036,D
-70,70,-4,70,-17,-40,-70,-35,46,4037,B
70,-70,-56,70,-35,-70,-70,-70,70,4038,A
-70,-70,-20,-70,-70,-10,-70,-52,46,4039,B
-70,70,38,70,-70,-60,-70,-52,46,4040,B
70,70,0,-70,17,-70,0,-52,46,4041,B
70,70,-16,70,-70,-40,70,-17,-46,4042,C
70,-70,-36,70,-35,-60,-70,-17,-46,4043,B
-70,70,-26,70,-52,-70,70,-17,46,4044,B
-70,70,-26,70,-17,-20,-70,-70,46,4045,D
-70,70,-6,70,-70,-70,-70,-70,46,4046,B
70,70,-20,-70,-17,0,0,0,-46,4047,B
70,70,-8,70,-70,-70,-70,-17,46,4048,B
70,70,-32,70,-70,-70,-70,-52,46,4049,C
-70,70,-26,70,-70,10,0,-52,46,4050,B
-70,-70,-24,70,-35,-60,-70,-70,-46,4051,B
70,-70,-56,-70,-35,-70,-70,-17,46,4052,D
70,-70,-42,-70,-17,-70,-70,-52,-46,4053,A
70,-70,-28,70,52,-60,-70,17,46,4054,A
70,70,-30,70,70,-40,0,-35,-46,4055,D
70,-70,-56,70,-35,-70,-70,-17,46,4056,D
70,70,14,-70,17,-70,-70,-70,46,4057,B
70,-70,-44,70,52,20,-70,-70,46,4058,D
-70,70,36,70,-70,-50,-70,-70,46,4059,B
70,70,12,70,-70,-70,70,-52,-70,4060,C
70,-70,-54,-70,52,60,-70,-70,46,4061,D
-70,70,-4,70,-35,-70,70,0,70,4062,C
-70,70,2,70,-17,-60,-70,-70,46,4063,B
70,70,-28,70,-70,-50,70,-52,-23,4064,C
70,70,-22,70,17,-50,-70,-70,46,4065,B
70,70,12,70,-70,-50,0,17,70,4066,C
-70,70,-56,70,-35,-70,0,-52,46,4067,A
-70,-70,-56,-70,70,-60,-70,-35,46,4068,C
-70,-70,-48,-70,-35,-20,-70,0,-46,4069,B
70,-70,-52,-70,70,-70,-70,0,46,4070,C
-70,70,-2,70,-70,-60,-70,-70,46,4071,A
-70,70,-24,70,-70,-70,70,-17,46,4072,A
-70,-70,-44,-70,17,10,-70,-52,-70,4073,D
-70,70,-16,70,-17,-70,0,-17,46,4074,C
-70,70,2,70,17,-60,0,-35,46,4075,A
-70,-70,-50,70,70,-60,-70,-35,46,4076,D
70,70,32,70,-70,-20,70,-52,46,4077,C
70,-70,-54,-70,17,-50,-70,35,46,4078,D
-70,-70,-62,-70,17,-70,-70,-17,46,4079,D
70,70,-10,70,-17,-70,-70,-70,-70,4080,B
-70,70,-10,70,-17,-70,-70,-52,46,4081,D
-70,-70,-42,70,70,-60,-70,-17,46,4082,D
-70,-70,-48,-70,70,-70,-70,0,70,4083,B
-70,70,-28,-70,-17,-70,0,-17,46,4084,C
70,-70,-54,-70,-70,-50,-70,-52,46,4085,D
70,-70,-36,70,0,-70,-70,-70,0,4086,D
-70,-70,-70,-70,70,-40,-70,-35,-46,4087,D
70,70,4,70,-70,-70,70,-52,46,4088,B
70,-70,-32,-70,17,-40,-70,-70,46,4089,A
70,70,-16,-70,17,-70,0,35,0,4090,A
-70,-70,-66,-70,70,-20,-70,-17,-70,4091,D
70,-70,-66,-70,70,-50,-70,17,-46,4092,D
-70,70,14,70,70,-60,0,35,-70,4093,B
-70,-70,-60,-70,-35,-70,-70,-17,46,4094,B
-70,70,-56,70,70,10,-70,-52,46,4095,D
-70,-70,-64,-70,70,-60,-70,17,-23,4096,D
-70,70,10,70,-70,-70,0,17,70,4097,B
70,-70,-32,70,0,-60,-70,-35,46,4098,D
-70,-70,-66,-70,70,-70,-70,52,70,4099,D
70,70,-42,-70,-70,-70,0,-17,46,4100,A
70,-70,-34,-70,-35,-70,-70,-52,46,4101,A
70,70,-48,-70,-35,-70,0,-52,0,4102,B
-70,70,24,70,-70,-60,-70,-70,70,4103,B
-70,70,32,70,-17,10,0,-52,46,4104,C
-70,-70,-70,-70,-35,-70,-70,-35,46,4105,D
70,-70,-40,70,17,-70,-70,-52,46,4106,A
-70,-70,0,70,-70,-70,-70,-52,46,4107,A
-70,70,-52,70,-70,20,0,-35,46,4108,C
70,-70,-52,70,-70,-70,-70,-35,0,4109,A
-70,70,-32,70,-70,-30,0,-52,46,4110,C
-70,70,-22,70,-70,-60,0,-17,46,4111,B
-70,-70,-42,-70,-70,-40,-70,35,70,4112,A
70,-70,-50,70,17,0,-70,-70,46,4113,B
-70,70,-40,-70,52,20,0,-52,46,4114,A
70,-70,-26,70,52,60,-70,-70,-70,4115,A
-70,70,-56,70,-17,-60,70,-52,-70,4116,D
70,70,16,-70,17,10,70,-52,70,4117,A
70,-70,-64,-70,70,-70,-70,-52,70,4118,D
-70,-70,-52,-70,-35,-70,-70,-35,46,4119,D
70,70,-34,70,-17,-60,0,-17,70,4120,A
-70,70,0,-70,-52,-70,0,-17,46,4121,C
70,-70,-46,70,-35,-70,-70,0,0,4122,C
70,70,0,70,-70,10,0,-35,46,4123,C
70,70,0,-70,17,-70,-70,-35,-23,4124,A
-70,-70,-48,-70,-35,10,-70,-17,46,4125,B
70,-70,-50,-70,17,10,-70,52,70,4126,D
-70,70,-12,70,-70,-60,-70,-70,46,4127,B
70,70,-36,70,-17,-70,-70,-17,23,4128,A
-70,70,66,70,35,-40,-70,-70,46,4129,C
70,70,-54,-70,35,-70,-70,70,0,4130,C
70,70,42,70,-70,-60,70,-35,46,4131,B
-70,70,24,-70,-70,-50,70,-35,46,4132,C
-70,70,2,70,-70,-70,0,-52,46,4133,C
-70,70,-28,70,-17,-60,0,-35,-70,4134,A
-70,70,14,70,-52,20,70,-52,46,4135,C
-70,-70,-26,-70,17,-50,-70,-17,46,4136,D
70,-70,6,70,-70,-60,-70,-70,46,4137,B
70,-70,-32,70,-70,-70,-70,-52,46,4138,C
-70,70,28,-70,-52,-60,0,-52,46,4139,B
70,70,-20,70,-70,20,70,-17,46,4140,C
-70,-70,-64,-70,70,-60,-70,0,70,4141,D
-70,70,-30,70,17,-60,0,-17,-70,4142,B
-70,70,16,70,-70,-60,0,0,46,4143,A
-70,-70,-42,70,-70,-70,-70,-35,70,4144,A
-70,70,-36,70,70,-60,-70,-70,46,4145,D
70,-70,-50,-70,-35,-40,-70,-17,46,4146,A
-70,70,-56,-70,-70,-60,0,-17,70,4147,B
70,-70,-48,-70,70,-20,-70,-17,70,4148,A
70,-70,-26,70,-17,-60,-70,-35,46,4149,B
70,-70,-70,-70,70,-70,-70,-35,46,4150,D
-70,-70,-28,-70,-17,-70,-70,-35,46,4151,A
-70,70,-8,-70,-17,-60,0,17,-70,4152,B
70,-70,-40,70,52,10,-70,-70,46,4153,A
-70,70,-30,-70,-70,10,-70,-70,46,4154,B
-70,70,62,70,35,-60,-70,-70,46,4155,A
-70,70,-4,70,-35,10,0,-35,70,4156,B
-70,-70,-54,70,17,-60,-70,-35,-70,4157,D
70,70,-36,70,-70,-60,0,-35,46,4158,C
-70,70,-40,-70,-17,-60,-70,-35,-70,4159,D
-70,-70,-24,70,-17,-70,-70,-70,46,4160,A
-70,70,-24,70,52,-50,0,-35,-70,4161,B
